Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Janeiro-Fevereiro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
133;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;CONEXION CC LTDA. - PRUDENCIAL; -   ; -   ; 4 ; 23.204 ; 60 ; 482.439 ; 433 ; 1.883.125 ; 497 ; 2.388.768 ; 275 ; 1.723.830 ; 11 ; 297.995 ; 286 ; 2.021.825 ; 783 ; 4.410.593 ;
134;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 27 ; 123.738 ; 123 ; 2.114.591 ; 150 ; 2.238.329 ; 9 ; 1.970.000 ; -   ; -   ; 9 ; 1.970.000 ; 159 ; 4.208.329 ;
135;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 10 ; 204.238 ; 9 ; 211.300 ; 555 ; 468.246 ; 1.384 ; 1.514.863 ; 1.958 ; 2.398.647 ; 195 ; 1.346.148 ; 15 ; 309.979 ; 210 ; 1.656.127 ; 2.168 ; 4.054.774 ;
136;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;FRAM CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 18 ; 214.883 ; 36 ; 592.264 ; 81 ; 1.046.127 ; 135 ; 1.853.274 ; 91 ; 1.259.110 ; 31 ; 591.364 ; 122 ; 1.850.474 ; 257 ; 3.703.748 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;GOOD CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.385 ; 1.077.859 ; 2.048 ; 1.662.019 ; 3.433 ; 2.739.878 ; 123 ; 663.719 ; 11 ; 152.400 ; 134 ; 816.119 ; 3.567 ; 3.555.997 ;
138;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 2 ; 40.000 ; 12 ; 660.252 ; 21 ; 1.276.839 ; 35 ; 1.977.091 ; 4 ; 1.100.000 ; -   ; -   ; 4 ; 1.100.000 ; 39 ; 3.077.091 ;
139;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 1 ; 11.802 ; 29 ; 310.373 ; 734 ; 476.909 ; 433 ; 1.197.251 ; 1.197 ; 1.996.335 ; 67 ; 1.034.084 ; 1 ; 11.793 ; 68 ; 1.045.877 ; 1.265 ; 3.042.212 ;
140;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 3 ; 592.625 ; 1.024 ; 649.639 ; 53 ; 315.434 ; 1.080 ; 1.557.698 ; 4 ; 612.825 ; 9 ; 691.134 ; 13 ; 1.303.959 ; 1.093 ; 2.861.657 ;
141;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 88 ; 871.321 ; 113 ; 486.695 ; 201 ; 1.358.016 ; 13 ; 410.700 ; 5 ; 828.000 ; 18 ; 1.238.700 ; 219 ; 2.596.716 ;
142;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 386 ; 477.774 ; 827 ; 949.439 ; 1.213 ; 1.427.213 ; 138 ; 485.527 ; 13 ; 20.179 ; 151 ; 505.706 ; 1.364 ; 1.932.919 ;
143;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 13 ; 801.320 ; 4 ; 96.766 ; 17 ; 898.086 ; 2 ; 104.000 ; 13 ; 801.590 ; 15 ; 905.590 ; 32 ; 1.803.676 ;
144;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;NUMATUR CC LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 93 ; 90.939 ; 292 ; 868.111 ; 385 ; 959.050 ; 91 ; 782.259 ; -   ; -   ; 91 ; 782.259 ; 476 ; 1.741.309 ;
145;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;DIBRAN DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 125.390 ; 178 ; 453.771 ; 188 ; 579.161 ; 118 ; 407.814 ; 5 ; 120.396 ; 123 ; 528.210 ; 311 ; 1.107.371 ;
146;41.560.568;PRONANCE SOCIEDADE CORRETORA DE CÂMBIO LTDA;PRONANCE SCC - PRUDENCIAL; -   ; -   ; -   ; -   ; 374 ; 209.855 ; 329 ; 505.124 ; 703 ; 714.979 ; 90 ; 299.600 ; 5 ; 6.152 ; 95 ; 305.752 ; 798 ; 1.020.731 ;
147;30.723.886;BANCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 236 ; 4 ; 24.998 ; 6 ; 25.234 ; -   ; -   ; 3 ; 946.335 ; 3 ; 946.335 ; 9 ; 971.569 ;
148;20.155.248;UNIDA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;UNIDA DTVM LTDA - PRUDENCIAL; -   ; -   ; -   ; -   ; 157 ; 105.336 ; 307 ; 469.487 ; 464 ; 574.823 ; 39 ; 340.724 ; -   ; -   ; 39 ; 340.724 ; 503 ; 915.547 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;COLUNA S.A. DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 527 ; 321.226 ; 393 ; 375.435 ; 920 ; 696.661 ; 10 ; 73.622 ; -   ; -   ; 10 ; 73.622 ; 930 ; 770.283 ;
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 28 ; 64.599 ; 251 ; 374.228 ; 279 ; 438.827 ; 81 ; 289.672 ; -   ; -   ; 81 ; 289.672 ; 360 ; 728.499 ;
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;AVIPAM CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 13 ; 33.636 ; 8 ; 49.902 ; 21 ; 83.538 ; 7 ; 49.602 ; 13 ; 33.636 ; 20 ; 83.238 ; 41 ; 166.776 ;
152;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 54.691 ; 9 ; 54.691 ; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 54.691 ;
153;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;BANCO MASTER - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.000 ; 2 ; 13.000 ; 4 ; 26.000 ; 4 ; 26.000 ;
154;05.816.451;GENIAL INSTITUCIONAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;GENIAL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 5.161 ; 1 ; 5.161 ; 1 ; 5.000 ; -   ; -   ; 1 ; 5.000 ; 2 ; 10.161 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 3.965 ; 4 ; 3.965 ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 3.965 ;
156;04.866.275;BANCO INBURSA S.A.;BCO INBURSA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.084 ; 2 ; 1.084 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 1.084 ;
157;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 10 ; 1 ; 10 ; 2 ; 20 ; 2 ; 20 ;
Total;;;; 91.678 ; 43.293.024.931 ; 314.602 ; 31.872.573.147 ; 3.816.028 ; 97.978.105.214 ; 4.496.332 ; 106.474.674.442 ; 8.718.640 ; 279.618.377.734 ; 72.940 ; 230.024.653.190 ; 72.940 ; 230.136.036.272 ; 145.880 ; 460.160.689.462 ; 8.864.520 ; 739.779.067.196 ;
;;;;;;;;;;;;;;;;;;;;;;
Fonte: Sistema Câmbio.;;;;;;;;;;;;;;;;;;;; ; ;
Obs1: Dados extraídos em: 27/03/2024.;;;;;;;;;;;;;;;;;;;; ; ;
Obs2: Os dados para o Mercado Primário não incluem os registros ACAM204 (Ingresso Direcionado).;;;;;;;;;;;;;;;;;;;;;;
Obs3: Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
